Lost Art ID;Hersteller/Künstler/Autor:in;Datierung;Beschreibung;namen_neu;Q_Nummer;lat0;long0;lat1;long1;lat2;long2;lat3;long3;lat4;long4;lat5;long5
308706;Longhi, Pietro [Künstler:in];;"In einem Gemach sitzt in der Mitte eine hellgekleidete Dame an einem Spinett. Neben ihr steht vor einem grünen Vorhang ein schwarzgekleideter singender Herr. Links auf Stühlen und auf einem Sofa zwei Herren und drei Damen, zum Teil maskiert. Im Hintergrund an der Wand ein venezianischer Spiegel. Goldener Rahmen. Gutachten: Bode (""...echtes, charakteristisches Werk...gut erhalten...""). Aus italienischen Besitz.";Pietro Longhi;Q447058;52.516667;13.383333;45.439722222;12.331944444;null;null;null;null;null;null;null;null
584353;Bordone, Paris [Künstler:in];;"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";Paris Bordone;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
584748;Flinck, Govert [Künstler:in];;;Govert Flinck;Q550401;52.516667;13.383333;52.366666666;4.883333333;51.79;6.14;53.2;5.783333333;null;null;null;null
576173;Rubens, Peter Paul [Künstler:in];;"signiert; vier Geschwister als Kinder; ein großes PorträtQuelle: WGA Akte";Peter Paul Rubens;Q5599;52.516667;13.383333;51.507222222;-0.1275;48.856666666;2.352222222;41.893055555;12.482777777;50.846666666;4.351666666;50.942222222;6.957777777
578777;Leibl, Wilhelm Maria Hubertus [Künstler:in];1899 [Datierung];Bez. o. r.: W. Leibl/99;Wilhelm Maria Hubertus Leibl;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
584918;Lint, Hendrik Frans van [Künstler:in];1743 [Datierung];"Auf einem Hügel in der Mitte ein Kastell u. Durchblick auf das Meer. Zwei Schäfer, die ihre Herde heimtreiben. Von einem Hang recht fällt ein Wasserfall, links hohe Bäume; Durchblick auf mehrere Bergkastelle im Mittelgrund. Auf einem Weg über eine gewölbte Brücke links mehrere Staffagefiguren; Signiert und datiert 1743;auf der Rückseite Aufkleber mit Inventarnummer und Siegel /";Hendrik Frans van Lint;Q5713870;52.516667;13.383333;41.893055555;12.482777777;51.221111111;4.399722222;null;null;null;null;null;null
579068;Oelenheinz, August Friedrich [Künstler:in];1780/1800 [Datierung];Literatur: Proměny zámku a parku Červený Dvůr, Kateřina Cichrová (ed.) (ISBN 978-80-87890-27-1), mit Abb.;August Friedrich Oelenheinz;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
592003;Klimt, Gustav [Künstler:in];1913 [Datierung];"nach Weidinger, Nr. 216: Malcesine am Gardasee, Datierung: 1913, Foramt: 110 x 110 cm, Technik: Öl auf Leinwand, Bezeichnung: r. u.: ""GU5TAV / KLIMT"", Provenienz: Viktor Zuckerkandl, Wien; Viktor und Paula Zuckerkandl Nachlass (1928); Fritz Zuckerkandl, Wien; August und Serena Lederer, Wien (vor 1938); Erich Lederer, Genf;Ausstellungen: Wien (Secession, XCIX. Ausst.); 1928, Nr. 56 od. 59; Wien (Neue Galerie) 1931 (ohne Kat.); Wien; (Neue Galerie) 1933 (ohne Kat.); Wien (Secession) 1936, Nr. 4a; Paris (Jeu de Paume des Tuileries) 1937, Nr. 370; Bern (Kunsthalle) 1937, Nr. 13";Gustav Klimt;Q34661;52.516667;13.383333;51.507222222;-0.1275;50.846666666;4.3525;45.439722222;12.331944444;48.208333333;16.3725;43.771388888;11.254166666
444930;Fyt, Jan [Künstler:in];;;Jan Fyt;Q624802;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;45.439722222;12.331944444;43.771388888;11.254166666;40.835833333;14.248611111
586774;Sturm-Skrla, Egge [Künstler:in];;;Egge Sturm-Skrla;Q28055125;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
583675;Techmeier, W. [Künstler:in];;bezeichnet;W Techmeier;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
583657;Schmitz-Pleis, C. [Künstler:in];;bezeichnet;C Schmitz-Pleis;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
584388;"Caravaggio, Michelangelo Merisi [Künstler:in]
Gentileschi, Artemisia [Künstler:in]
Gentileschi, Orazio [Künstler:in]";;"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
578965;Hamilton, Johann Georg de [Künstler:in];1703 [Datierung];"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
460541;Sperl, Johann [Künstler:in];;Ölskizze, links unten signiert;Johann Sperl;Q1696268;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
534386;Martel, Eugène [Künstler:in];;Quelle: PL - AP Wrocław, RW, I/16886.;Eugène Martel;Q3060023;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
583662;Siekmeyer, L. [Künstler:in];;bezeichnet;L Siekmeyer;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
578982;Hamilton, Johann Georg de [Künstler:in];1708 [Datierung];"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century“, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
580683;Kirchner, Ernst Ludwig [Künstler:in];;;Ernst Ludwig Kirchner;Q229272;52.516667;13.383333;52.516666666;13.383333333;51.05;13.74;49.453888888;11.0775;null;null;null;null
583588;Deußer, August [Künstler:in];;Mit einem Fuhrwerk auf einer regennassen Straße, bezeichnet;August Deußer;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
579004;Hamilton, Johann Georg de [Künstler:in];1730 [Datierung];"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century“, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
583599;Fyt, Jan (zugeschrieben) [Künstler:in];;unbezeichnet;Jan Fyt (?);Q624802;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;45.439722222;12.331944444;43.771388888;11.254166666;40.835833333;14.248611111
579011;Hamilton, Johann Georg de [Künstler:in];1730 (nach) [Datierung];"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century“, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
308020;Ochtervelt, Jacob [Künstler:in];;Auf der Brüstung eines Fensterausschnitts bunte Pferdedecke und rote Kleidungsstücke. Von hinten gesehen ein sitzender Jäger, dem sich ein Mädchen in blauem Rock und dunklem Mieder mit Glas und Weinkrug nähert. Links aufgehängtes Wildpret, rechts grüner Vorhang. Goldrahmen. Voll bezeichnet links unten. Ehemals Petersburg, Eremitage, Kat. 1899, Nr. 892 (erworben durch Katharina II.).;Jacob Ochtervelt;Q724646;52.516667;13.383333;52.366666666;4.883333333;52.380277777;4.640555555;51.92;4.48;null;null;null;null
586854;Flatter, Joseph Otto [Künstler:in];;;Joseph Otto Flatter;Q131937956;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
580691;Heckel, Erich [Künstler:in];;;Erich Heckel;Q156700;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
577688;Pechstein, Max [Künstler:in];1926 [Datierung];Mutter im hellblauen Kleid auf rotem Sessel ihren Jungen an sich schmiegend, der Grün gekleidet (grüner Anzug mit braunem Kragen) ein Spielzeug in der Hand, neben ihr vor einem Tisch mit brauner Decke steht. Grüne Zweige eines Tannenbaumees, ein Stern, gelb strahlend, auf blauem, von gelben Tupfen belebten Grunde. Signiert und datiert: 1926;Max Pechstein;Q162105;52.516667;13.383333;7.466667;134.55;-4.2149;152.1606;null;null;null;null;null;null
399653;Delacroix, Eugène [Künstler:in];;Auf einer Steppe Zelte, in denen zwei Beduinen hocken, dahinter Rappen und Schimmel. Hoher dunkler Himmel mit starken, angestrahlten Wolken.rechts unten bezeichnet: Eug. Delacroix;Eugène Delacroix;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
586504;Verspronck, Jan Cornelisz. [Künstler:in];;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Jan Cornelisz Verspronck;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
406459;"Kayser, Paul [Künstler:in]
Kayser, D. [Künstler:in]";;;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
578966;Hamilton, Johann Georg de [Künstler:in];1708 [Datierung];Literatur: The Hamilton Brothers- aristocratic hunting paintings in the 18th Century, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.;Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
527257;Crome, John [Künstler:in];;Bachlandschaft mit Brücke;John Crome;Q3503915;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
313631;Velde, Willem van de (1633) (Art des) [Künstler:in];;Eine Anzahl von Segelschiffen und Fischerkähnen mit Bemannung liegen im ruhigen Wasser. Sommerlicher, bedeckter Himmel. Goldrahmen;Willem van de Velde (?);Q1219458;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
586484;Tiepolo, Giovanni Domenico [Künstler:in];;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Giovanni Domenico Tiepolo;Q435316;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
579008;Hamilton, Johann Georg de [Künstler:in];1707 [Datierung];"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century“, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
405741;Monet, Claude Oscar [Künstler:in];1874 [Datierung];bez. unten rechts: Claude Monet;Claude Oscar Monet;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
579051;Schönberger, Lorenz Adolf [Künstler:in];1802 [Datierung];Literatur: Hradní Muzeum Český Krumlov (ISBN 978-80-85033-29-8), mit Abb.;Lorenz Adolf Schönberger;Q19569538;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
583618;Kopp, W. [Künstler:in];;bezeichnet;W Kopp;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
308729;Toeput, Lodewyk [Künstler:in];;Auf einer Terrasse befindet sich im Vordergrund eine mit Früchten und Gebäck reich gedeckte Tafel, hinter der zwei Diener stehen. Davor am Boden Schüsseln und Kannen. Rechts zwei Pagen, von denen der eine Torte trägt. Im Mittelgrund in einem Garten ein Pavillon, in dem eine musizierende Gesellschaft von drei Herren und drei Damen bei der Tafel sitzt. Links ein schloßartiges Gebäude. Goldener Rahmen. Ausgestellt in Florenz im Jahre 1931. Aus der Sammlung Tullock, Shambolard Castle (Irland).;Lodewyk Toeput;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
435704;Slevogt, Max [Künstler:in];1917 [Datierung];"Bez.: Slevogt 1917 (unten links); Gemälde mit Goldrahmen;""Don Quichotte trabt gemächlich mit seiner Rosinante neuen Abenteuern entgegen, während dem störrischen Esel seines Dieners Sancho Pansa die Lust daran vergangen ist, mühsam versucht ihn sein Herr nach vorn zu bewegen. Kombiniert wird diese kleine Szene mit einem großartigen Naturschauspiel in der Sierra Nevada, über den Bergen geht glühendrot die Sonne auf.“ (UW)";Max Slevogt;Q703356;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
577686;Müller, Otto [Künstler:in];;"Bez. auf der Rückseite der Leinwand : Otto Mueller; aneinander gelehnte weibliche Aktfiguren; eine mit erhobenen Armen sowie eine hockende sich seitwärts wendende Gestalt; die tiefblau konturierten braunen Körper mit vor grünem Hintergrund; grünes Gebüsch, im oberen Teil getroffen vom hellen Gelb des Lichts.";Otto Müller;Q126494;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
586789;Hledík, ? [Künstler:in];;;Hledík (?);Q12019742;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
275968;Böcklin, Arnold (1827) [Künstler:in];;Bez.: A. Böcklin. Im Auftrag d. Verlegers Cotta als Vorlage für den Schmuck einer Schillerausgabe gemalt Publ. Schmid, Böcklin, S. 22;Arnold Böcklin;Q123071;52.516667;13.383333;47.560555555;7.590555555;41.893055555;12.482777777;51.225555555;6.776666666;43.771388888;11.254166666;50.981111111;11.329444444
584753;Gelder, Arent de [Künstler:in];;"Cincinnatus et les Présents du Sénat Romain; signiert";Arent de Gelder;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
592011;Klimt, Gustav [Künstler:in];1916/17 [Datierung];"nach Weidinger, Nr. 236: Freundinnen II, Datierung: 1916/17, Format: 99 x 99 (?) cm, Technik: Öl auf Leinwand, bez. I. u.: »GUSTAV / KLIMT"", Provenienz: August und Serena Lederer; Wien (bis 1938) Ausstellungen: Wien (Secession) 1936, Nr. 9; Paris (Jeu de Paume des Tuileries) 1937, Nr. 369; Bern (Kunsthalle) 1937, Nr. 10; Wien (Ausstellungshaus Friedrichstraße, ehemalige Secession) 1943, Nr. 56 (Abb.), Skizzen: Strobl, III, Nr. 2751-2812, 2821-2843; IV; Nr.3712-3715";Gustav Klimt;Q34661;52.516667;13.383333;51.507222222;-0.1275;50.846666666;4.3525;45.439722222;12.331944444;48.208333333;16.3725;43.771388888;11.254166666
308756;Tourniéres, Robert [Künstler:in];;Halbfigur einer Dame in weißem Atlasgewand mit rotem Schal, die den Beschauer anblickt und auf der erhobenen rechten Hand ein Papagei hält. Die linke Hand stützt sie auf einen Tisch, auf dem ein Vogelkäfig steht. Bewaldeter Hintergrund. Goldrahmen.;Robert Tourniéres;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
586475;Streeck, Juriaen van [Künstler:in];;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Juriaen van Streeck;Q2072325;52.516667;13.383333;52.366666666;4.883333333;null;null;null;null;null;null;null;null
308763;Witte, Emanuel de [Künstler:in];;Blick von dem Seitenschiff in das Längsschiff mit der Orgel und der Kanzel links, auf der der Geistliche predigt. In braunen Kirchengestühl zahlreiche Zuhörer. Vorn verschiedene vom Rücken gesehene stehende und singende Figuren. Darunter im Vordergrund ein Herr in grauem, leuchtend rot eingefaßtem Mantel. Die Kirchenarchitektur wird vom breit einfallenden Sonnenlicht belebt. Goldener Rahmen. Aus der Staatlichen Gemäldegalerie in Kassel.;Emanuel de Witte;Q711203;52.516667;13.383333;52.011666666;4.359166666;52.366666666;4.883333333;51.92;4.48;52.632;4.751;null;null
591729;Nattier, Jean Marc [Künstler:in];;Brustbild;Jean Marc Nattier;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576404;Hänsch, Johann [Künstler:in];1922 [Datierung];Bezeichnet: Joh. Hänsch 1922. Quelle: Kunsthaus Heinrich Hahn: Sammlung V. O., Gemälde, Möbel des 18. Jahrhunderts, Metallarbeiten, aus verschiedenem Privatbesitz, Gemälde alter Meister, Gemälde und Handzeichnungen. Auktion vom 07.-08.05.1940 (Katalog Nr. 61). Frankfurt a. M. 1940. Kat. Nr. 25.;Johann Hänsch;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
582642;Belay, Pierre de [Künstler:in];;kleines Gemälde, bezeichnet;Pierre de Belay;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576408;Kips, Erich [Künstler:in];;Bezeichnet: Erich Kips. Quelle: Kunsthaus Heinrich Hahn: Sammlung V. O., Gemälde, Möbel des 18. Jahrhunderts, Metallarbeiten, aus verschiedenem Privatbesitz, Gemälde alter Meister, Gemälde und Handzeichnungen. Auktion vom 07.-08.05.1940 (Katalog Nr. 61). Frankfurt a. M. 1940. Kat. Nr. 39.;Erich Kips;Q37788603;52.516667;13.383333;52.316666666;5.55;52.499444444;5.0675;null;null;null;null;null;null
591213;;;;;Q85221364;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
530297;Gogh, Vincent van [Künstler:in];1886 [Datierung];links unten VincentLiteratur: de la Faille 1928 Nr. 282, e la Faille 1939 Nr. 345;Vincent van Gogh;Q5582;52.516667;13.383333;51.507222222;-0.1275;48.856666666;2.352222222;50.846666666;4.351666666;52.366666666;4.883333333;51.5706;4.6356
580684;Laurencin, Marie [Künstler:in];;;Marie Laurencin;Q233088;52.516667;13.383333;43.571666666;-0.929722222;null;null;null;null;null;null;null;null
533378;Achenbach, Andreas [Künstler:in];1861 [Datierung];datiert und bezeichnet oben links: A. Achenbach 1861.Ausstellung: Gemälde alter und neuer Meister, 22 Juni-31 August 1935, no. 85, plate 24 (als “Sizilianische Landschaft”), Galerie Stern;Andreas Achenbach;Q76416;52.516667;13.383333;65.0;11.0;48.856666666;2.352222222;41.893055555;12.482777777;59.95;30.316666666;51.225555555;6.776666666
583629;Morgenstern-Munthe, G. [Künstler:in];;bezeichnet;G Morgenstern-Munthe;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
460536;Blaschnik, Arthur [Künstler:in];;links unten signiert;Arthur Blaschnik;Q17521363;52.516667;13.383333;41.893055555;12.482777777;48.1375;11.575;48.208333333;16.3725;49.644444444;11.249444444;null;null
