Lost Art ID;Hersteller/Künstler/Autor:in;Titel;Datierung;Beschreibung;namen_neu;Q_Nummer;datum_neu;anzahl_artworks
601221;Heem, Jan Davidsz. (im Stil von) [Künstler:in];Stillleben;;Auf einem Tisch mit braunroter Decke ein Zinnteller mit Pfirsichen, daneben ein gefüllter Römer und ein Deckelpokal und eine Schale mit Pflaumen, zwei Trauben.;Jan Davidsz Heem (?);;;1.0
601271;Breman, Ahazueros Jacobus [Künstler:in];Stadsweide / Blick auf Deventer;;Kühe im Wasser;Ahazueros Jacobus Breman;;;2.0
601276;Gelder, Nicolaes van (1659) [Künstler:in];Jagdstillleben;;"Totes Wild usw. an der Wand und auf dem Tisch; grünliche Färbung";Nicolaes van Gelder;Q18516752;;1.0
601284;Roghman, Roeland [Künstler:in];Hügellandschaft mit Bäumen und von der Sonne beleuchteten Figuren;;;Roeland Roghman;;;2.0
601287;Snyders, Frans [Künstler:in];Stehende Frau in Rot mit weißem Kragen und weißer Haube | Vrouw in rood keurslijf met haan en dood wild | La cuisiniere;;Die Frau ist von der Taille aufwärts dargestellt und trägt ein zinnoberrotes Mieder unter einem weißen Kragen. Weißer Kopfschmuck. Mit beiden Händen hält sie einen Hahn. An der linken Seite sind zwei Rebhühner aufgehängt.;Frans Snyders;Q29231;;1.0
601273;Dubbels, Hendrik Jacobsz. (Zweifelhafte Zuweisung) [Künstler:in];Winterszene mit Schlittschuhläufern auf einem Fluss | Wintergezicht met schaatsenrijders op een rivier;;derzeit keine weiteren Angaben verfügbar;Hendrik Jacobsz Zweifelhafte Zuweisung Dubbels;;;1.0
601286;Snoeck, Jacob Cornelis (wahrscheinlich) [Künstler:in];Haus in Laren | Binnenhuisje in Laren;;derzeit keine weiteren Angaben verfügbar;Jacob Cornelis wahrscheinlich Snoeck;;;1.0
601288;Stark [Künstler:in];Landschaft;;derzeit keine weiteren Angaben verfügbar;Stark;Q228286;;1.0
601291;Vreedenburgh, Cornelis [Künstler:in];Wasserlandschaft | Waterlandschap;;derzeit keine weiteren Angaben verfügbar;Cornelis Vreedenburgh;Q2546798;;2.0
601292;Weissenbruch, Willem Johannes [Künstler:in];Wasserlandschaft | Plassen landschap;;derzeit keine weiteren Angaben verfügbar;Willem Johannes Weissenbruch;Q18558281;;1.0
601329;David, Jacques-Louis (Kopie nach) [Künstler:in];Historische Darstellung;;derzeit keine weiteren Angaben verfügbar;Jacques-Louis David (?);Q83155;;1.0
601333;Hoguet, Charles ((?)) [Künstler:in];Gebirgslandschaft;1850 [Datierung];derzeit keine weiteren Angaben verfügbar;Charles Hoguet (?);Q1064862;1850;1.0
601351;Amberg, Wilhelm [Künstler:in];Das Menuett;;Gartenterrasse mit tanzendem Paar und Zuschauern in Rokokotracht. Rund.;Wilhelm Amberg;Q317963;;1.0
601352;Becker, Carl [Künstler:in];An der Pforte;1878 [Datierung];Eine elegante junge Dame in blauem Seidenkleid, schwarzer Spitzenmantille und Schärpe, hält wartend einen Türklopfer in der Hand.G.-R. Sign. u. dat.: 1878.;Carl Becker;Q1036997;1878;1.0
601353;Beckmann [Künstler:in];Zwei schwebende Engel;;Zwei schwebende Engel halten eine Tafel: Gloria in excelsis Deo. Goldrand. G.-R.;Beckmann;Q41391;;1.0
601367;Falbe, Joachim Martin (Kopie) [Künstler:in];Bildnis des Berliner Kaufmanns Daniel Splitgerber;;Alte Kopie, Kniestück, rechts ein Schreibtisch. G.-R.;Joachim Martin Falbe (?);Q125855;;1.0
601370;Frey, W. [Künstler:in];Kühe auf der Weide;;im Mittelgrund Windmühle. G.-R. Signiert.;W Frey;;;1.0
601373;Graeb, Paul [Künstler:in];Alter Stadtwinkel in Pisa;;G.-R. Signiert.;Paul Graeb;Q18508572;;1.0
601375;Hildebrandt, Eduard [Künstler:in];Die Dogana und Maria della Salute;1852 [Datierung];"von der Riva aus gesehen; am Ufer zahlreiches Publikum. Sonnenuntergang. Sign u. dat.: 1852";Eduard Hildebrandt;Q317639;1852;1.0
601389;"Majus; auch Holländisch | also Dutch [Künstler:in]";Stillleben | Ein Mai-Stillleben;1701/1800 [Datierung];Lepke 1935: Blumenstrauß, Brot und Butter. S. R.Lepke 1936: dito, Bez. Majus;"Majus; auch Holländisch ";;1701;1.0
601391;Mengs, Anton Raphael (zugeschrieben) [Künstler:in];Brustbild eines jungen Mannes;;in braunem Rock. G.-R.;Anton Raphael Mengs (?);;;1.0
601392;Meyerheim, Franz [Künstler:in];Junge Bäuerin;;in einem Schlosserker bei der Handarbeit. G.-R. Sign.;Franz Meyerheim;Q1448279;;1.0
601395;Monogrammist P. D. [Künstler:in];Fest vor einer italienischen Osteria;1778 [Datierung];Figurenreiche Darstellung. Signiert und Datiert: 1778. S. R.;Monogrammist P D;;1778;2.0
601403;Poussin, Nicolas (Kopie) [Künstler:in];Moses schlägt Wasser aus dem Felsen;;Alte Kopie. G.-R. Nach dem Bilde der Bridgewater Gallery in London.;Nicolas Poussin (?);Q41554;;1.0
601404;Richter, Gustav Karl Ludwig [Künstler:in];Italienerin;1870 [Datierung];Kopf mit weißem Tuch, weißes Kleid mit roten Achselbändern.Rund. G.-R. Signiert und datiert: 1870.;Gustav Karl Ludwig Richter;;1870;1.0
601405;Seidler, Louise Caroline Sophie [Künstler:in];Bildnis eines jungen Mädchens;;"Bildnis eines jungen Mädchens als heilige Elisabeth. Profilbild mit Krone und Schleier nach rechts; grüner Grund. G.-R.";Louise Caroline Sophie Seidler;;;1.0
601414;Vernet, Joseph (1) [Künstler:in];Rettung von Schiffbrüchigen;;An einer Felsenküste ist ein Schiff im Gewittersturm untergegangen, ein Mädchen ist noch auf den letzten Trümmern sichtbar, zu dessen Rettung ein Jüngling eilt. G.-R.;Joseph Vernet;Q315819;;1.0
601416;Vigée-Lebrun, Elisabeth (Kopie) [Künstler:in];Selbstbildnis der Malerin vor der Staffelei;;G.-R.;Elisabeth Vigée-Lebrun (?);;;1.0
599990;Bonnard, Pierre [Künstler:in];Landschaft mit Fluss;;derzeit keine weiteren Angaben verfügbar;Pierre Bonnard;Q26408;;1.0
599994;Friesz, Othon [Künstler:in];Hafen von Honfleur;;Auf dem Wasser waren Fischerboote abgebildet, vorne rechts auf einem kleinen Steinsteg sah man einen Fischer, man sah den Kai und im Mintergrund Häuser in mehreren Farben, wie bläulich und rosa.;Othon Friesz;Q708482;;1.0
599996;Harpignies, Henri-Joseph [Künstler:in];Kleines Landschaftsbild;;Dunkles Bild, nicht viele Farben;Henri-Joseph Harpignies;;;1.0
599998;La Patellière, Amédée de [Künstler:in];Ein Pferd in einem Stall;;derzeit keine weiteren Angaben verfügbar;Amédée de La Patellière;Q5673455;;1.0
600002;Lebourg [Künstler:in];Schneelandschaft;;Man sah eine Mauer, mit Schnee bedeckt, im Hintergrund Bäume und Hügel. Auf der Straße, die ebenfalls schneebedeckt war, waren graue Steine, voll von Schnee.;Lebourg;Q21012359;;2.0
600003;Montézin, Pierre Eugène [Künstler:in];Wiese;;Es war eine Wiese mit Sonnen- und Schattenflecken darauf. Ein Fluss war zu sehen, im Hintergrund ein weiterer Fluss.;Pierre Eugène Montézin;Q3384925;;1.0
600005;Ziem, Félix (sehr wahrscheinlich) [Künstler:in];Kanal von Venedig;;Der Kanal von Venedig mit einer Kirche und Häusern. Orangefarbiger Himmel;Félix sehr wahrscheinlich Ziem;;;1.0
601721;Vollon, Alexis [Künstler:in];Het roze lint / Das rosafarbene Band;;Eine junge Frau aus der Bretagne mit rotem Haar und weißem Hütchen, schwarzem Anzug und weißem Kragen schaut aufmerksam auf ihre Arbeit. Sie schneidet ein langes Band aus moirierter und rosafarbener Seide, das ihr auf die Knie fällt. Im Hintergrund eine gräuliche Wand, links eine mit weißem Leinen bedeckte Tischecke. Signiert;Alexis Vollon;Q21288419;;1.0
601724;Hoog, Bernard de [Künstler:in];Boerin bezig aan verstelwerk / Junge Bäuerin;;Junge Bäuerin in gelbem Caraco, mit weißer Mütze, näht vor dem Fenster. Signiert;Bernard de Hoog;Q4893784;;2.0
601726;Gabriël, Paul Joseph Constantin [Künstler:in];Morgen / Polderlandschaft;;"Polderlandschaft mit Bauer im Ruderboot; die Ufer auf beiden Seiten sind mit Schilf und Sträuchern bewachsen. Signiert";Paul Joseph Constantin Gabriël;Q2303402;;1.0
600681;Alchimowicz, Kazimierz [Künstler:in];Matka z dzieckiem / Scena w lesie / Letni dzien / Mutter mit Kind / Eine Szene im Wald / Sommertag;;Signiert und datiert K.Alchimowicz 1878;Kazimierz Alchimowicz;Q367832;;1.0
596760;Pascin, Jules [Künstler:in];Das Atelier des Malers Grossmann;1909 [Datierung];;Jules Pascin;Q469063;1909;1.0
596762;Gußmann, Otto [Künstler:in];Mädchen mit roten Schuhen;1919-1923 [Datierung];;Otto Gußmann;;1919;1.0
596882;Hagemeister, Karl [Künstler:in];Wasserfall, Olevano;1876 [Datierung];unten rechts monogrammiert und datiert;Karl Hagemeister;Q1471196;1876;2.0
596888;Max, Gabriel Cornelius von (Ritter) [Künstler:in];Frau mit Hund;;"Dame im Kostüm der 80er Jahre mit Straußenfederhut; an ihrer Seite ein Bernhardinerhund, Hochformat";Gabriel Cornelius von Ritter Max;;;4.0
596890;Streeck, Hendrick van [Künstler:in];Stillleben;;derzeit keine weiteren Angaben verfügbar;Hendrick van Streeck;;;1.0
596891;Sussemi [Künstler:in];Stillleben;;derzeit keine weiteren Angaben verfügbar;Sussemi;;;1.0
598775;Guigou, Paul [Künstler:in];Die Ebene von Chailly - Ciel d'orange / La plaine de Chailly - Ciel d'orange;;;Paul Guigou;;;1.0
598777;Ziem, Félix [Künstler:in];Eine Ecke des Kais im alten Marseille / Un coin de quai du vieux Marseille;;derzeit keine weiteren Angaben verfügbar;Félix Ziem;Q466224;;1.0
598781;Kovacs, Michael [Künstler:in];Italienerin;1848 [Datierung];Halbfigur in Feiertagstracht. Links unten bez.: Kovacs 1848;Michael Kovacs;;1848;1.0
598784;Bemmel, Peter von [Künstler:in];Winterlandschaft;;verschneites Gebirgstal mit Abendhimmel;Peter von Bemmel;Q1412504;;1.0
598787;Silvestre, Louis (der Jüngere) [Künstler:in];Bildnis Fräulein von Göben mit Papagei;;Kniestück von vorn am Lehnstuhl. Gelbes ausgeschnittenes Seidenkleid mit Spitzen und blauem Samtumhang;Louis Silvestre the Younger;Q63255360;;1.0
598788;Wink, Christian [Künstler:in];Stillleben;;Blumenvase und Früchte, bez.: T. Ch. Wink;Christian Wink;Q1082360;;1.0
598779;Dufay, ? [Künstler:in];Sterbende Frau mit Kind und Todesgenie;1801/1850 [Datierung];"mit Widmung: ""a Chardon ....Dufay"". Grisaille.";Dufay (?);Q74223;1801;1.0
598780;Huhn, E. [Künstler:in];Mädchenbildnis;1822 [Datierung];in großem Strohhut mit Früchten. Bez. u. dat.;E Huhn;;1822;1.0
598819;Reichmann, R. [Künstler:in];Mädchenkopf;1836 [Datierung];signiert und datiert 1836;R Reichmann;;1836;1.0
598820;Sisley, Alfred [Künstler:in];Dorfstraße in der Provence;;signiert;Alfred Sisley;Q175130;;7.0
598821;Bosch, Hieronymus (nach) [Künstler:in];Der Garten der Lüste (Der Garten der irdischen Genüsse);;"Zeitgenössische Wiederholung des Mittelteils des Flügelaltars „Der Garten der Lüste"", auch bekannt als die ""Nürnberger Kopie"";Öl auf Holz, auf Leinwand transportiert";Hieronymus Bosch (?);Q130531;;1.0
598824;Bellotto, Bernardo [Künstler:in];Canale Grande;;;Bernardo Bellotto;;;1.0
598905;Rubens, Peter Paul (Kopie nach) [Künstler:in];Meisje met Faun / Mädchen mit Faun;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Peter Paul Rubens (?);Q5599;;1.0
598908;Poussin, Nicolas [Künstler:in];Bacchanten;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Nicolas Poussin;Q41554;;2.0
598909;Vigée-Lebrun, Elisabeth [Künstler:in];Stilleven en portret Mevr. Vigee-Lebrun / Stillleben und Porträt von Frau Vigee-Lebrun;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Elisabeth Vigée-Lebrun;;;1.0
598912;Swan, John Macallan [Künstler:in];Liggende Leeuwin / Liegende Löwin;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;John Macallan Swan;;;1.0
597858;Alt, Theodor Zacharias Friedrich [Künstler:in];Blumenstück;1878 [Datierung];"bezeichnet: Th. Alt 1878; Goldrahmen";Theodor Zacharias Friedrich Alt;;1878;1.0
597859;Brascassat, Jacques-Raymond [Künstler:in];Zwei kämpfende Stiere;;"bezeichnet: Brascassat; Goldrahmen";Jacques-Raymond Brascassat;;;1.0
597862;Cicery, Eugene [Künstler:in];Wäscherinnen am Fluss;;"bezeichnet: Eug. Cicery; Goldrahmen";Eugene Cicery;;;1.0
597863;Defregger, Franz von [Künstler:in];Scheune;;"Skizze; Holzrahmen";Franz von Defregger;;;1.0
597864;Demachy, Pierre-Antoine [Künstler:in];Interieur mit Figuren;;"bezeichnet: Demachy; Goldrahmen";Pierre-Antoine Demachy;Q3382841;;1.0
597865;Evangelista di Pian di Meleto [Künstler:in];Maria mit dem Kind;1490 (ca.) [Datierung];derzeit keine weiteren Angaben verfügbar;Evangelista di Pian di Meleto;Q103911422;1490 (?);1.0
597867;Drouais, Francois Hubert [Künstler:in];Porträt einer Prinzessin;;mit holzgeschnitztem Louis XIV-Rahmen;Francois Hubert Drouais;;;1.0
597870;Edlinger, Johann Georg [Künstler:in];Porträt Dr. v. Winter in blauer Uniform;1701/1800 [Datierung];Goldrahmen;Johann Georg Edlinger;Q874569;1701;1.0
597871;Erdelt, Alois [Künstler:in];Porträt seiner Frau;1871 [Datierung];"bezeichnet: A. Erdelt 1871; Renaissancerahmen";Alois Erdelt;Q96657519;1871;1.0
579049;Hohngelig, ? [Künstler:in];Portrait des Fürsten Johann Nepomuk II. zu Schwarzenberg;1910 [Datierung];Literatur: Hradní Muzeum Český Krumlov (ISBN 978-80-85033-29-8), mit Abb.;Hohngelig (?);;1910;1.0
617359;Buchholz, Karl [Künstler:in];Flussaue mit Wasserfall;;Rechts unten bezeichnet K.Buchholz;Karl Buchholz;Q1723420;;1.0
617363;Diez, Wilhelm von [Künstler:in];Nach dem Raubüberfall;;Ein brennendes Schloss im Hintergrund mit Kämpfern, die abziehen. Mit Gutachten von Prof. Uhde-Bernays. Rechts unten bezeichnet Wilhelm von Diez;Wilhelm von Diez;Q788722;;1.0
617365;Ebert, Carl [Künstler:in];Der Fang. Fischer ziehen ihre Netze in einer ruhigen, von Bäumen gesäumten Bucht;;Rechts unten bezeichnet C. Ebert;Carl Ebert;Q75179;;1.0
617368;Geselschap, Eduard [Künstler:in];Strickende Großmutter mit Enkelkind und Hund;;Rechts unten bezeichnet E. Geselschap;Eduard Geselschap;Q18620678;;3.0
617376;Herkomer, Hubert von [Künstler:in];Der Sieger - Edgar Ladenburg - in Aktion auf der Strecke während des Herkomer-Rennens;;Rechts unten bezeichnet H. Herkomer;Hubert von Herkomer;Q644595;;2.0
617380;Igler, Gustav [Künstler:in];Kleiner Sünder. Eine Mutter tadelt einen Jungen, der seine Hose zerrissen hat;1800 (um) [Datierung];Links unten bezeichnet G. Igler;Gustav Igler;;1800 (?);1.0
617383;Kaulbach, Friedrich August von [Künstler:in];Weiblicher Studienkopf;;Links oben bezeichnet F.A.Kaulbach;Friedrich August von Kaulbach;Q447963;;2.0
617389;Knaus, Ludwig [Künstler:in];Zwei Bauernmädchen vor einer großen Tür, die ältere zieht an der Türklingel;;Rechts unten signiert L. Knaus. Gutachten von Prof. Uhde-Bernays;Ludwig Knaus;;;1.0
617390;Kosit, C. F. [Künstler:in];Passkontrolle. Wachtmeister des Landes bei der Kontrolle von Reisenden;;Rechts unten bezeichnet C.F. Kosit;C F Kosit;;;2.0
617393;Kreling, Wilhelm [Künstler:in];Tanzszene. Ein tanzendes Paar in einem Park, Musiker und Schaulustige;;Rechts unten bezeichnet W. Kreling;Wilhelm Kreling;Q26896951;;1.0
617394;Kunz, Adam [Künstler:in];Liegende junge Frau mit goldblondem Haar;;Links unten bezeichnet L.Adam Kunz;Adam Kunz;Q110845410;;1.0
617395;Leeke, Ferdinand [Künstler:in];Der Cherusker Arminius versammelt seine Anhänger vor der Schlacht im Teutoburger Wald;;Rechts unten bezeichnet F. Leeke;Ferdinand Leeke;Q5443870;;1.0
617397;Lenbach, Franz von [Künstler:in];Kaiser Friedrich in der Uniform eines Kürassiers;;Rechts unten F. Lenbach;Franz von Lenbach;Q585323;;2.0
617398;Lier, Adolf Heinrich [Künstler:in];Landschaft bei Brannenburg mit einer Burgruine, Bauern bei der Heuernte im Tal;;Mit Nachlassstempel;Adolf Heinrich Lier;Q362055;;1.0
617399;Lindenschmit, Wilhelm (der Ältere) [Künstler:in];Ritter verneigt sich vor einer Rüstung;;Rechts unten bezeichnet W.L.;Wilhelm Lindenschmit the Elder;Q459105;;1.0
617401;Linton, W. [Künstler:in];Landschaft mit einem Berggipfel mit Befestigungsanlagen, im Hintergrund eine alte Stadt;;derzeit keine weiteren Angaben verfügbar;W Linton;;;1.0
617402;Makart, Hans [Künstler:in];Eine Edeldame mit einem Falken;;derzeit keine weiteren Angaben verfügbar;Hans Makart;Q511444;;1.0
617403;Mali, Christian Friedrich [Künstler:in];Wiese mit spärlich belaubten Bäumen und grasenden Kühen;;Links unten bezeichnet C. Mali. Mit Gutachten von Prof. Uhde-Bernays;Christian Friedrich Mali;;;2.0
617410;Müller, Carl Friedrich Moritz [Künstler:in];Frau bei Kerzenschein lesend;;Rechts unten bezeichnet K.F.M. Müller;Carl Friedrich Moritz Müller;Q14531649;;1.0
617412;Raupp, Karl [Künstler:in];Verzweifelte Mutter mit Kind am Ufer des Chiemsees während eines Sturms;;Rechts unten bezeichnet K.Raupp;Karl Raupp;;;1.0
617415;Schleich, Eduard (der Ältere) [Künstler:in];Landschaft im Vorgebirge mit einem Planwagen vor einem Gewitter;;Mit Gutachten von Prof. Uhde-Bernays;Eduard Schleich the Elder;Q465361;;1.0
617416;Schlesinger, Felix [Künstler:in];Eltern musizieren mit ihren Kindern zu Hause, singen und spielen Instrumente an einem Tisch;;Links oben bezeichnet F. Schlesinger;Felix Schlesinger;Q14912601;;2.0
617417;Schmidt, Heinrich [Künstler:in];Dorfmusikanten. Kopie nach einem alten Meister;;Rechts unten bezeichnet H. Schmidt;Heinrich Schmidt;Q99870;;1.0
617418;Schüz, Theodor Christoph [Künstler:in];Jäger und eine Frau beim Holzsammeln auf einer Waldlichtung;;Rechts unten bezeichnet T.Schüz;Theodor Christoph Schüz;Q101285;;1.0
617423;Stuhlmüller, Karl [Künstler:in];Nach der Viehmesse, am Bahnhof einer oberbayerischen Kleinstadt;;Rechts unten bezeichnet K. Stuhlmüller;Karl Stuhlmüller;Q36618619;;1.0
617427;Velten, Wilhelm [Künstler:in];Der Ausritt. Dame und Herr im Kostüm des 18. Jahrhunderts in einer Parklandschaft;;Rechts unten bezeichnet W. Velten;Wilhelm Velten;Q20481348;;1.0
617430;Weber, Paul [Künstler:in];Heuwagen zwischen Bäumen, bewölkter Himmel;;Links unten bezeichnet Paul Weber;Paul Weber;;;1.0
617432;Wenk, Albert [Künstler:in];Südliche Küstenlandschaft;;Rechts unten bezeichnet Albert Wenk München;Albert Wenk;Q18507713;;1.0
617433;Willroider, Ludwig [Künstler:in];Norditalienische Landschaft mit Bäumen und weitem Blick auf eine Hügellandschaft;;Rechts unten bezeichnet L. Willroider;Ludwig Willroider;Q89623;;3.0
617435;Wopfner, Joseph [Künstler:in];Fischerboot auf dem Chiemsee bei aufkommendem Sturm;;Mit Gutachten von Prof. Uhde-Bernays;Joseph Wopfner;Q16319565;;1.0
617436;Zimmermann, Richard (1820) [Künstler:in];Bauernhaus an einem Gebirgsbach im Vorgebirge;;Rechts unten bezeichnet A.R. Zimmermann;Richard Zimmermann;;;2.0
617439;Zorn, Anders Leonard (zugeschrieben) [Künstler:in];Porträt einer jungen Frau mit weißem Kragen und grauem Hut vor einem rotbraunen Hintergrund;;derzeit keine weiteren Angaben verfügbar;Anders Leonard Zorn (?);;;1.0
617440;Zumbusch, Ludwig von [Künstler:in];Dame in Schwarz;;Rechts unten bezeichnet L.v.Zumbusch;Ludwig von Zumbusch;Q1119459;;1.0
617448;Fr. Fleischlein [Künstler:in];Landschaft mit einem Reiter;;Rechts unten bezeichnet Fr. Fleischlein;Fr Fleischlein;;;1.0
617454;Kauffmann, Angelica [Künstler:in];Antike Szene. Venus zwischen einem jungen Mann und einem Mädchen;;derzeit keine weiteren Angaben verfügbar;Angelica Kauffmann;;;1.0
617458;Teniers, David (Imitator) [Künstler:in];Landwirt mit Weinkrug;;Links bezeichnet D.T.;David Imitator Teniers;;;1.0
614072;Courbet, Gustave (Kopie nach) [Künstler:in];Vue d'Ornans / Ansicht von Ornans;;;Gustave Courbet (?);Q34618;;1.0
616156;Barabás, Miklós [Künstler:in];Ein Paar in Bauernkleidung;;derzeit keine weiteren Angaben verfügbar;Miklós Barabás;Q790141;;1.0
617098;Dijsselhof, Gerrit Willem [Künstler:in];Goudsvisschen / Goldfisch;;Signiert mit Monogramm;Gerrit Willem Dijsselhof;;;1.0
617104;Metzinger, Jean [Künstler:in];"Vrouwenkop [“in verschillende aanzichten”] / Kopf einer Frau [""aus verschiedenen Perspektiven""]";;"Signiert; Kopf einer Frau [""aus verschiedenen Perspektiven"", laut der Zeitung De Telegraaf, 4. Oktober 1940]";Jean Metzinger;Q313096;;1.0
617105;Meyer, H. [Künstler:in];Boerderij in de schemering / Bauernhaus in der Abenddämmerung;;derzeit keine weiteren Angaben verfügbar;H Meyer;;;1.0
617106;Monnickendam, Martin [Künstler:in];Het Duo / Das Duo;1908 [Datierung];Unterschrieben und datiert. Inschrift 1908. Musizierende Damen in einem kunstvoll eingerichteten Interieur, ein Mädchen in weißem Kleid steht und singt von einem Notenblatt, während ein anderes Mädchen auf einem Kanapee sitzend, sie mit einer Gitarre begleitet.;Martin Monnickendam;Q1853039;1908;1.0
617107;Nanninga, Dirk Berend [Künstler:in];Avondvrede. De Kerk te Hollum, Ameland / Abendliche Ruhe. Die Kirche in Hollum, Ameland;1918 [Datierung];Unterschrieben und datiert. Inschrift 1918.;Dirk Berend Nanninga;;1918;4.0
617124;Ansingh, Maria Elisabeth Georgina [Künstler:in];Poppencompositie / Komposition mit Puppen;1918 [Datierung];"Großes Stillleben mit Puppen, die vermenschlicht dargestellt sind. Eine große Wayang-Puppe steht in tanzender Pose vor einem grauen Hintergrund; zu ihren Füßen sitzt eine kleine, hockende Puppe mit dickem Kopf und großer Perücke. Zwei liegende Puppen auf dem Boden [Auc FM 1920-11-16 no. 169]. Signiert und datiert. Inschrift 1918.";Maria Elisabeth Georgina Ansingh;;1918;1.0
617280;Agricola, Eduard [Künstler:in];Blick auf den Comer See;;Rechts unten bezeichnet E.Agricola. Landstrasse mit Figuren.;Eduard Agricola;Q30131570;;1.0
617281;Boller, Louis [Künstler:in];Moorlandschaft am Abend;;mit äsenden Rehen. Rechts unten bezeichnet L.Boller, München;Louis Boller;;;1.0
617282;Calegari, Vittorio [Künstler:in];Italienerin;;Rechts bezeichnet V.Calegari;Vittorio Calegari;;;1.0
617284;Decker, Georg [Künstler:in];Liegendes Mädchen mit Zicklein;;Links unten bezeichnet G. Decker;Georg Decker;Q876420;;1.0
617290;Dillis, Cantius [Künstler:in];Ponte Salaro bei Rom;;Rechts unten bezeichnet C. Dillis;Cantius Dillis;Q32824146;;1.0
617292;Exter, Julius [Künstler:in];Mutter und Kind;;Links unten bezeichnet J.Exter;Julius Exter;;;1.0
617293;Fedder, Otto [Künstler:in];Winterlandschaft mit Vollmond und Holzsammlern;;Rechts unten bezeichnet Otto Fedder M.;Otto Fedder;Q19959413;;1.0
617294;Feldhütter, Ferdinand [Künstler:in];Steinkirchen bei Samerberg;;Rechts unten bezeichnet Ferd. Feldhütter;Ferdinand Feldhütter;Q42303390;;1.0
617296;Foltz, Philipp von [Künstler:in];Straßenansicht beim Goldenen Dachl in Innsbruck;;Links unten bezeichnet Ph. Foltz;Philipp von Foltz;;;1.0
617302;Gaisser, Max [Künstler:in];Alte Frau;;Studie. Rechts oben bezeichnet Max Gaisser;Max Gaisser;Q18600494;;1.0
617304;Geiger, Caspar Augustin [Künstler:in];Steinbruch in der Pfalz;;Rechts unten bezeichnet C. Augustin Geiger;Caspar Augustin Geiger;;;1.0
617308;Hartwich, Hermann [Künstler:in];Ein alter Bergfried;;Rechts unten bezeichnet H. Hartwich;Hermann Hartwich;Q47035300;;1.0
617309;Heilmayer, Karl [Künstler:in];Der Kleinhesseloher See am Morgen mit dem alten Gasthaus;1891 [Datierung];Rechts unten bezeichnet K. Heilmayer 1891;Karl Heilmayer;;1891;1.0
617311;Helmer, Philipp [Künstler:in];Mutter und Kind;;Rechts unten bezeichnet Ph. Helmer;Philipp Helmer;Q2086808;;1.0
617318;Keller, Paul Wilhelm [Künstler:in];Hütende Jungen und Mädchen am Feuer auf einer Bergwiese;;Rechts unten bezeichnet: P.W.Keller-Reutlingen;Paul Wilhelm Keller;;;1.0
617324;F. Mische [Künstler:in];Alter Bauer, Büste nach rechts;;Rechts unten bezeichnet F.Mische;F Mische;;;1.0
617325;Müller, Carl [Künstler:in];Aus dem Dachauer Moor;;Links unten bezeichnet C.Müller München;Carl Müller;;;1.0
617326;Müller, Peter Paul [Künstler:in];Herbstwald mit Jäger;;Rechts unten bezeichnet P.P.Müller;Peter Paul Müller;Q26720844;;1.0
617327;Oldach, Julius [Künstler:in];Im heiligen Hain. Junges Mädchen und verhüllte Gestalt;;Links unten bezeichnet J.Oldach;Julius Oldach;Q1712865;;1.0
617329;Piloty, Karl Theodor von [Künstler:in];Akt eines jungen Manns;;Rechts unten bezeichnet C. Piloty;Karl Theodor von Piloty;;;1.0
617331;Santhó, Miklós [Künstler:in];Waldszene mit einem Kranich;;Rechts unten bezeichnet N.v.Santho;Miklós Santhó;;;1.0
617337;Schulz-Stradtmann, Otto [Künstler:in];Sommerlandschaft mit blühender Wiese;;Links unten bezeichnet O.Schulz-Stradtmann;Otto Schulz-Stradtmann;;;1.0
617338;Schuster-Waldau, Georg [Künstler:in];Porträt Marie von Ebner-Eschenbach;;Rechts bezeichnet G.Sch.-W.M.;Georg Schuster-Waldau;;;1.0
617339;Seyler, Julius [Künstler:in];Der Stier;1904 [Datierung];Rechts unten bezeichnet J.Seyler 1904;Julius Seyler;Q896631;1904;1.0
617341;Skell, Ludwig [Künstler:in];Tiroler Bauernhäuser an einem Bach;;Links unten bezeichnet S.L.;Ludwig Skell;;;1.0
617343;Sochaczewski, Aleksander [Künstler:in];Porträt einer Dame;;Links unten bezeichnet A. Sochaczewski 18.-27.XII.87;Aleksander Sochaczewski;Q628864;;1.0
617348;Stieler, Maximilian [Künstler:in];Der verwundete Mann;1855 [Datierung];Rechts unten bezeichnet Max Stieler 1855;Maximilian Stieler;;1855;1.0
617351;Thiersch, Ludwig [Künstler:in];Isa. Büste einer venezianischen Dame;;Links unten bezeichnet L. Thiersch;Ludwig Thiersch;Q876701;;1.0
617352;Thomassin, Désiré [Künstler:in];Auf der Wiese;1890 [Datierung];Links unten bezeichnet Desiré Thomassin 1890;Désiré Thomassin;;1890;1.0
